scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Hanche,Hanche,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,102D,img005.png,456.045582523694,383.1438411179223,941.8236747410691,349.15353728930125,1372.3675502500018,360.483637214855
labeled-data,102D,img010.png,457.4618512611599,380.311321201484,912.0821649689658,347.7372800323891,1363.2140268987787,371.9197891120959
labeled-data,102D,img015.png,449.61391726691244,380.37357146251867,925.4781708676064,347.7995302934236,1347.524443406317,489.4257962460111
labeled-data,102D,img018.png,462.3602812026453,374.7085208244152,912.7318069318735,335.05316635769066,1256.8836331966613,642.3821634748056
labeled-data,102D,img024.png,527.5083635408355,371.87599550536345,919.8131202295029,431.3590272054502,969.3823133129085,836.4101478298505
labeled-data,102D,img031.png,510.51321162652505,363.37841954820817,912.7318069318735,361.96215688868233,857.4975632103644,767.0132775130826
labeled-data,102D,img035.png,497.7668476907922,359.12963156963053,898.5691803366147,357.7133689101047,955.2196867176498,775.5108534702379
labeled-data,102D,img042.png,503.43189832889567,357.7133689101047,905.6504936342442,353.46458093152705,1139.3338324560136,752.8506509178238
labeled-data,102D,img054.png,490.6855343931628,347.7995302934236,882.9902910818302,371.87599550536345,1037.3629209701505,785.424692086919
labeled-data,102D,img057.png,482.1879584360076,347.7995302934236,887.2390790604078,376.1247834839411,973.6311012914862,795.3385307036001
labeled-data,102D,img060.png,472.2741198193265,342.13447965532004,881.5740284223043,374.7085208244152,918.3968575699771,799.5873186821777
labeled-data,102D,img069.png,456.6952305645418,336.46942901721656,857.4975632103644,376.1247834839411,990.6262532057967,795.3385307036001
labeled-data,102D,img078.png,451.03017992643834,325.13932774100954,851.832512572261,360.54589422915643,1064.2719115011423,748.6018629392462
labeled-data,102D,img084.png,458.1114932240677,325.13932774100954,854.6650378913126,373.2922581648893,1021.7840317153659,776.9271161297637
labeled-data,102D,img091.png,465.1928065216971,320.89053976243196,864.5788765079938,381.78983412204457,958.0522120367016,813.7499452774365
labeled-data,102D,img096.png,469.4415945002747,322.3068024219578,856.0813005508386,386.0386221006222,965.1335253343309,817.9987332560141
labeled-data,102D,img103.png,477.93917045742995,315.2254891243284,861.7463511889421,388.87114741967395,1011.8701930986848,801.0035813417036
labeled-data,102D,img110.png,482.1879584360076,313.8092264648026,884.4065537413561,388.87114741967395,1031.697870332047,798.1710560226519
labeled-data,102D,img117.png,486.4367464145852,313.8092264648026,868.8276644865714,388.87114741967395,1021.7840317153659,799.5873186821777
labeled-data,102D,img119.png,479.3554331169558,309.56043848622494,871.6601898056232,390.2874100791998,1017.5352437367883,801.0035813417036
