scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,112G,img004.png,1533.1001045305288,608.3750577945547,1102.6309692602247,522.2812307404938,756.1033153676299,561.0234529148212
labeled-data,112G,img007.png,1533.1001045305288,616.9844404999607,1089.7168952021157,535.1953047986029,777.6267721311451,604.0703664418515
labeled-data,112G,img010.png,1535.2524502068802,614.8320948236092,1089.7168952021157,535.1953047986029,803.4549202473634,694.4688848486154
labeled-data,112G,img013.png,1533.1001045305288,621.2891318526638,1096.17393223117,545.9570331803606,904.615167035885,795.6291316371369
labeled-data,112G,img018.png,1535.2524502068802,616.9844404999607,1100.478623583873,623.4414775290153,1139.2208457582005,898.9417241020097
labeled-data,112G,img027.png,1530.9477588541772,612.6797491472577,1096.17393223117,621.2891318526638,1102.6309692602247,894.6370327493067
labeled-data,112G,img033.png,1526.6430675014742,612.6797491472577,1083.259858173061,606.222712118203,971.3378830027821,868.8088846330885
labeled-data,112G,img038.png,1526.6430675014742,599.7656750891485,1078.955166820358,597.613329412797,962.7285002973758,879.5706130148461
labeled-data,112G,img040.png,1530.9477588541772,597.613329412797,1085.4122038494124,601.9180207655,977.7949200318365,883.8753043675491
labeled-data,112G,img059.png,1524.4907218251226,610.5274034709062,1083.259858173061,616.9844404999607,1016.5371422061639,901.0940697783614
labeled-data,112G,img066.png,1526.6430675014742,608.3750577945547,1085.4122038494124,614.8320948236092,984.2519570608911,890.3323413966037
labeled-data,112G,img074.png,1526.6430675014742,612.6797491472577,1096.17393223117,616.9844404999607,1016.5371422061639,911.855798160119
labeled-data,112G,img079.png,1524.4907218251226,608.3750577945547,1100.478623583873,614.8320948236092,1050.9746730277882,914.0081438364704
labeled-data,112G,img083.png,1526.6430675014742,608.3750577945547,1104.7833149365763,625.5938232053668,1057.4317100568428,922.6175265418766
labeled-data,112G,img090.png,1528.7954131778258,612.6797491472577,1098.3262779075217,625.5938232053668,1027.2988705879216,914.0081438364704
labeled-data,112G,img093.png,1530.9477588541772,608.3750577945547,1096.17393223117,616.9844404999607,1018.6894878825153,907.551106807416
labeled-data,112G,img097.png,1530.9477588541772,608.3750577945547,1091.869240878467,606.222712118203,1005.7754138244063,898.9417241020097
labeled-data,112G,img100.png,1530.9477588541772,608.3750577945547,1091.869240878467,616.9844404999607,1012.2324508534607,903.246415454713
labeled-data,112G,img106.png,1533.1001045305288,604.0703664418515,1094.0215865548187,612.6797491472577,1027.2988705879216,905.3987611310644
labeled-data,112G,img113.png,1539.5571415595834,597.613329412797,1106.9356606129277,591.1562923837424,1033.755907616976,883.8753043675491
