scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,104G,img010.png,1552.0558967878003,268.72196573409394,1029.4549754227523,227.6503486078436,628.6526427769297,271.55449105314574
labeled-data,104G,img017.png,1544.974583490171,263.05691509599046,1002.5459848917608,230.48287392689534,638.5664813936108,270.1382283936199
labeled-data,104G,img034.png,1550.6396341282746,267.3057030745681,1006.7947728703384,214.90398467211074,639.9827440531367,268.721965734094
labeled-data,104G,img039.png,1542.1420581711193,271.5544910531457,1012.4598235084418,219.15277265068838,651.3128453293436,308.37732020081853
labeled-data,104G,img044.png,1552.0558967878003,268.72196573409394,1015.2923488274937,233.31539924594713,754.7000194747327,526.4817697678033
labeled-data,104G,img047.png,1543.5583208306452,268.72196573409394,1008.2110355298644,267.30570307456816,918.9864879797342,649.6966211465544
labeled-data,104G,img055.png,1530.8119568949123,282.8845923293527,1011.0435608489161,254.5593391388352,1166.8324533967623,600.1274280631488
labeled-data,104G,img061.png,1557.720947425904,257.391864457887,1015.2923488274937,255.9756017983611,950.1442664893034,608.625004020304
labeled-data,104G,img068.png,1533.644482213964,264.4731777555163,1015.2923488274937,226.23408594831776,771.6951713890431,503.82156721538934
labeled-data,104G,img073.png,1550.6396341282746,254.55933913883518,1009.6272981893901,230.48287392689534,805.6854752176641,525.0655071082774
labeled-data,104G,img075.png,1556.304684766378,244.64550052215407,1019.5411368060713,223.40156062926596,852.4221429820179,547.7257096606915
labeled-data,104G,img082.png,1567.6347860425851,247.4780258412058,1020.9573994655971,244.6455005221541,1087.5217444633133,624.2038932750887
labeled-data,104G,img083.png,1576.1323619997402,246.06176318167996,1030.8712380822783,257.39186445788704,1110.1819470157272,601.5436907226747
labeled-data,104G,img093.png,1587.4624632759474,251.72681381978344,1033.70376340133,251.72681381978347,1002.5459848917608,622.7876306155628
labeled-data,104G,img103.png,1573.2998366806885,257.391864457887,1036.5362887203817,217.73650999116248,836.8432537272333,532.1468204059067
labeled-data,104G,img111.png,1580.3811499783178,241.81297520310233,1025.2061874441747,219.15277265068838,940.2304278726222,577.4672255107348
labeled-data,104G,img117.png,1581.7974126378438,250.3105511602576,1036.5362887203817,224.81782328879186,1036.5362887203817,593.0461147655194
labeled-data,104G,img132.png,1593.1275139140507,244.64550052215407,1019.5411368060713,213.48772201258484,855.2546683010697,516.5679311511221
labeled-data,104G,img134.png,1590.294988594999,246.06176318167996,1033.70376340133,199.32509541732608,811.3505258557676,493.9077285987082
labeled-data,104G,img138.png,1595.9600392331024,241.81297520310233,1019.5411368060713,202.15762073637788,764.6138580914137,462.7499500891389
