scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,115G,img003.png,1358.7601047460557,371.61703339588746,1029.451216264273,289.8278976945296,652.7907229027569,337.1795025742631
labeled-data,115G,img007.png,1356.6077590697041,371.61703339588746,1031.6035619406246,291.9802433708812,697.9899821061388,496.45308262427557
labeled-data,115G,img012.png,1343.6936850115949,378.07407042494197,1005.7754138244063,330.7224655452085,902.4628213595333,660.0313540269912
labeled-data,115G,img022.png,1343.6936850115949,386.6834531303481,1005.7754138244063,335.0271568979116,1066.0410927622488,634.2032059107729
labeled-data,115G,img027.png,1341.5413393352435,395.2928358357541,1005.7754138244063,356.5506136614267,898.1581300068303,666.4883910560457
labeled-data,115G,img036.png,1339.3889936588919,395.2928358357541,995.0136854426487,347.9412309560207,766.8650437493875,614.8320948236092
labeled-data,115G,img040.png,1339.3889936588919,395.2928358357541,1005.7754138244063,350.0935766323722,822.826031334527,640.6602429398274
labeled-data,115G,img048.png,1350.1507220406495,401.7498728648087,995.0136854426487,382.37876177764497,1005.7754138244063,692.3165391722639
labeled-data,115G,img059.png,1352.303067717001,421.12098395197233,1014.3847965298123,378.07407042494197,926.1386237994,677.2501194378033
labeled-data,115G,img071.png,1345.8460306879465,410.3592555702148,1012.2324508534607,367.31234204318434,848.6541794507452,662.1836997033427
labeled-data,115G,img075.png,1347.998376364298,416.81629259926933,1005.7754138244063,371.61703339588746,908.919858388588,683.7071564668578
labeled-data,115G,img081.png,1341.5413393352435,421.12098395197233,1005.7754138244063,388.8357988066996,971.3378830027821,698.7735762013185
labeled-data,115G,img097.png,1335.0843023061889,427.57802098102695,1005.7754138244063,388.8357988066996,872.3299818906121,700.92592187767
labeled-data,115G,img116.png,1341.5413393352435,436.1874036864331,1014.3847965298123,408.2069098938632,947.6620805629152,722.4493786411851
labeled-data,115G,img125.png,1343.6936850115949,434.03505801008146,1014.3847965298123,397.4451815121057,898.1581300068303,707.3829589067245
labeled-data,115G,img135.png,1322.1702282480799,429.73036665737845,1022.9941792352183,380.22641610129347,844.3494880980422,670.7930824087487
labeled-data,115G,img141.png,1358.7601047460557,423.27332962832395,1031.6035619406246,393.1404901594026,818.521339981824,651.421971321585
labeled-data,115G,img142.png,1365.2171417751101,423.27332962832395,1029.451216264273,388.8357988066996,801.302574571012,657.8790083506395
labeled-data,115G,img155.png,1350.1507220406495,421.12098395197233,1025.14652491157,446.9491320681906,816.3689943054726,724.6017243175368
labeled-data,115G,img164.png,1326.4749196007829,397.4451815121057,1003.6230681480547,459.8632061262997,908.919858388588,795.6291316371369
