scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,102G,img015.png,1513.7289934433652,515.8241937114393,1018.6894878825153,418.96863827562083,517.1929452926111,436.1874036864331
labeled-data,102G,img023.png,1513.7289934433652,505.0624653296817,982.0996113845395,418.96863827562083,525.8023279980173,436.1874036864331
labeled-data,102G,img032.png,1492.20553667985,494.30073694792407,984.2519570608911,425.42567530467545,601.1344266703204,683.7071564668578
labeled-data,102G,img040.png,1464.22504288728,507.2148110060332,958.4238089446728,511.5195023587362,1061.7364014095458,909.7034524837674
labeled-data,102G,img053.png,1479.2914626217407,481.38666288981494,958.4238089446728,462.0155518026512,777.6267721311451,847.2854278695733
labeled-data,102G,img059.png,1462.0726972109287,479.23431721346344,956.2714632683214,459.8632061262997,685.0759080480298,797.7814773134884
labeled-data,102G,img074.png,1449.1586231528195,479.23431721346344,967.0331916500788,470.6249345080573,932.5956608284546,875.2659216621431
labeled-data,102G,img085.png,1457.7680058582255,468.4725888317058,973.4902286791335,462.0155518026512,777.6267721311451,849.4377735459249
labeled-data,102G,img091.png,1442.7015861237649,470.6249345080573,956.2714632683214,438.3397493627846,738.8845499568179,815.0002427243006
labeled-data,102G,img096.png,1444.8539318001165,462.0155518026512,949.8144262392668,451.2538234208937,777.6267721311451,823.6096254297066
labeled-data,102G,img102.png,1440.5492404474135,468.4725888317058,956.2714632683214,462.0155518026512,840.0447967453392,840.8283908405189
labeled-data,102G,img112.png,1436.2445490947105,453.4061690972452,958.4238089446728,442.6444407154876,816.3689943054726,847.2854278695733
labeled-data,102G,img119.png,1440.5492404474135,455.5585147735967,954.1191175919698,453.4061690972452,773.3220807784421,821.457279753355
labeled-data,102G,img136.png,1436.2445490947105,453.4061690972452,962.7285002973758,470.6249345080573,818.521339981824,858.0471562513309
labeled-data,102G,img141.png,1440.5492404474135,453.4061690972452,967.0331916500788,492.14839127157256,809.911957276418,883.8753043675491
labeled-data,102G,img143.png,1440.5492404474135,453.4061690972452,956.2714632683214,487.84369991886945,812.0643029527694,890.3323413966037
labeled-data,102G,img153.png,1434.0922034183588,444.7967863918391,954.1191175919698,485.69135424251795,807.7596116000664,883.8753043675491
labeled-data,102G,img158.png,1431.9398577420072,438.3397493627846,945.5097348865638,477.08197153711194,801.302574571012,868.8088846330885
labeled-data,102G,img168.png,1436.2445490947105,427.57802098102695,949.8144262392668,468.4725888317058,807.7596116000664,866.6565389567371
labeled-data,102G,img177.png,1438.3968947710619,425.42567530467545,936.9003521811576,464.1678974790028,807.7596116000664,866.6565389567371
