scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,103G,img005.png,1496.510228032553,418.96863827562083,1044.5176359987336,358.70295933777834,493.51714285274437,403.9022185411602
labeled-data,103G,img007.png,1487.900845327147,418.96863827562083,1050.9746730277882,354.3982679850752,495.669488529096,410.3592555702148
labeled-data,103G,img020.png,1481.4438082980923,403.9022185411602,1020.8418335588669,363.00765069048134,493.51714285274437,401.7498728648087
labeled-data,103G,img039.png,1479.2914626217407,401.7498728648087,1027.2988705879216,358.70295933777834,497.8218342054475,449.1014777445422
labeled-data,103G,img046.png,1472.834425592686,410.3592555702148,988.5566484135941,356.5506136614267,624.8102291101873,672.9454280851003
labeled-data,103G,img052.png,1490.0531910034983,401.7498728648087,982.0996113845395,408.2069098938632,863.7205991852059,842.9807365168703
labeled-data,103G,img055.png,1479.2914626217407,410.3592555702148,979.9472657081881,406.0545642175117,971.3378830027821,853.7424648986279
labeled-data,103G,img067.png,1494.3578823562013,408.2069098938632,988.5566484135941,382.37876177764497,911.0722040649393,834.3713538114642
labeled-data,103G,img071.png,1494.3578823562013,403.9022185411602,984.2519570608911,375.92172474859046,812.0643029527694,799.93382298984
labeled-data,103G,img083.png,1479.2914626217407,384.5311074539966,988.5566484135941,350.0935766323722,773.3220807784421,746.1251810810519
labeled-data,103G,img084.png,1469.537620046403,383.68908802457617,980.6759926966622,360.9919410404811,785.1313417567659,759.0649804538413
labeled-data,103G,img088.png,1473.0294888131866,380.1972192577923,982.4219270800542,341.7866628231698,863.6983890094028,780.0161930545445
labeled-data,103G,img098.png,1485.2510294969302,352.26226912352143,980.6759926966622,336.54885967299407,940.5195018786478,792.237733738288
labeled-data,103G,img116.png,1466.0457512796188,333.05699090621016,977.1841239298783,310.3598439221151,806.0825543574691,724.1462927860026
labeled-data,103G,img123.png,1469.537620046403,345.2785315899537,973.6922551630945,317.3435814556828,870.6821265429705,753.8271773036655
labeled-data,103G,img131.png,1457.3160793626594,345.2785315899537,966.7085176295268,319.08951583907475,903.8548798274172,769.5405867541929
labeled-data,103G,img137.png,1462.5538825128351,343.5325972065618,966.7085176295268,326.07325337264245,867.1902577761867,769.5405867541929
labeled-data,103G,img142.png,1462.5538825128351,354.00820350691333,956.2329113291752,320.83545022246665,830.5256357249561,757.3190460704493
labeled-data,103G,img148.png,1453.8242105958757,357.5000722736972,957.9788457125671,320.83545022246665,820.0500294246045,753.8271773036655
labeled-data,103G,img165.png,1455.5701449792673,366.22974419065685,952.7410425623913,343.5325972065618,868.9361921595786,786.9999305881122
