scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Hanche,Hanche,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,116D,img006.png,250.3020814250226,434.03505801008146,751.7986240149269,347.9412309560207,1307.103808513619,298.43728039993573
labeled-data,116D,img020.png,252.4544271013741,434.03505801008146,784.0838091601997,341.4841939269661,1298.494425808213,300.58962607628723
labeled-data,116D,img032.png,254.60677277772567,423.27332962832395,773.3220807784421,322.1130828398025,1248.9904752521281,517.9765393877908
labeled-data,116D,img039.png,271.8255381885378,418.96863827562083,842.1971424216908,410.3592555702148,779.7791178074967,789.1720946080823
labeled-data,116D,img042.png,271.8255381885378,416.81629259926933,859.4159078325029,425.42567530467545,,
labeled-data,116D,img059.png,263.21615548313173,401.7498728648087,824.9783770108786,319.960737163451,1158.5919568453642,653.5743169979365
labeled-data,116D,img064.png,269.6731884069127,406.0545642175119,824.9783729056048,339.33184825061494,1016.53713810089,737.5157983756461
labeled-data,116D,img070.png,280.4349167886702,401.74987286480876,835.7401012873624,365.1599963668331,796.9978791130351,752.5822181101067
labeled-data,116D,img079.png,263.21615137785807,408.2069098938634,816.3689902001988,363.00765069048157,872.3299777853383,756.8869094628097
labeled-data,116D,img090.png,269.6731884069127,406.0545642175119,818.5213358765503,369.4646877195362,1100.4786194785993,703.078267554022
labeled-data,116D,img092.png,265.36849705420957,412.5116012465664,816.3689902001988,363.00765069048157,1085.4121997441387,700.9259218776704
labeled-data,116D,img098.png,273.9778797596157,406.0545642175119,822.8260272292533,375.9217247485907,1010.0801010718357,728.9064156702401
labeled-data,116D,img107.png,265.36849705420957,403.90221854116027,820.6736815529018,369.4646877195362,863.7205950799322,754.7345637864584
labeled-data,116D,img110.png,263.21615137785807,390.98814448305114,818.5213358765503,367.3123420431847,872.3299777853383,750.4298724337553
labeled-data,116D,img119.png,269.6731884069127,406.0545642175119,822.8260272292533,365.15999636683307,977.7949159265628,733.2111070229431
labeled-data,116D,img142.png,256.75911434880356,408.2069098938634,820.6736815529018,375.9217247485907,898.1581259015566,754.7345637864584
labeled-data,116D,img144.png,243.8450402906944,412.5116012465664,816.3689902001988,375.9217247485907,900.3104715779081,750.4298724337553
labeled-data,116D,img162.png,263.21615137785807,414.6639469229179,818.5213358765503,384.5311074539968,969.1855332211568,739.6681440519977
labeled-data,116D,img168.png,267.52084273056107,414.6639469229179,818.5213358765503,388.8357988066998,930.4433110468293,750.4298724337553
labeled-data,116D,img170.png,265.36849705420957,412.5116012465664,820.6736815529018,393.14049015940293,932.5956567231808,752.5822181101067
