scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Hanche,Hanche,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,113D,img000.png,379.44282200611383,416.81629259926933,877.0152979982347,301.4477872252135,1380.434165426116,276.7203963241877
labeled-data,113D,img014.png,378.2678293591472,407.6654750785827,899.9318190502212,298.17799626256794,1447.8717401518634,356.7337084211605
labeled-data,113D,img017.png,381.10583189939337,402.12800238935074,892.6646062332293,293.880070619051,1358.829086598875,505.1381310094747
labeled-data,113D,img021.png,374.12209436582566,426.57108375683777,972.9775878692581,339.27436458724117,1182.48971387629,733.8555352338176
labeled-data,113D,img024.png,386.34363504956923,419.58734622327006,981.7072597862177,368.95524910490406,1032.3393569045838,772.2660916684401
labeled-data,113D,img035.png,377.61396313260957,423.07921499005386,981.7072597862177,337.5284302038492,1156.300698125411,749.568944684345
labeled-data,113D,img038.png,388.0895694329612,431.8088869070135,981.7072597862177,348.0040365042008,1245.3433516783994,732.1096008504257
labeled-data,113D,img047.png,395.0733069665289,426.57108375683777,988.6909973197855,360.2255771879444,1229.6299422278719,709.4124538663306
labeled-data,113D,img052.png,396.81924134992084,431.8088869070135,986.9450629363935,353.2418396543767,1145.8250918250592,753.0608134511289
labeled-data,113D,img057.png,396.81924134992084,424.8251493734458,993.9288004699613,356.7337084211605,1093.4470603233012,777.5038948186159
labeled-data,113D,img059.png,393.32737258313693,424.8251493734458,990.4369317031774,361.97151157133635,1091.7011259399094,779.2498292020078
labeled-data,113D,img068.png,402.0570445000966,431.8088869070135,990.4369317031774,358.47964280455244,1185.9815826430736,765.2823541348724
labeled-data,113D,img079.png,395.0733069665289,428.3170181402297,990.4369317031774,361.97151157133635,1173.7600419593302,777.5038948186159
labeled-data,113D,img086.png,395.0733069665289,424.8251493734458,990.4369317031774,367.2093147215121,1130.111682374532,784.4876323521836
labeled-data,113D,img092.png,391.581438199745,426.57108375683777,988.6909973197855,372.44711787168796,1149.316960591843,777.5038948186159
labeled-data,113D,img105.png,395.0733069665289,433.55482129040547,988.6909973197855,363.7174459547282,1163.2844356589785,770.5201572850482
labeled-data,113D,img113.png,402.0570445000966,417.8414118398781,992.1828660865692,363.7174459547282,1152.808829358627,779.2498292020078
labeled-data,113D,img128.png,398.5651757333127,426.57108375683777,992.1828660865692,375.93898663847176,1163.2844356589785,784.4876323521836
labeled-data,113D,img132.png,395.0733069665289,423.07921499005386,993.9288004699613,384.6686585554314,1159.7925668921948,801.9469761861029
labeled-data,113D,img136.png,402.0570445000966,424.8251493734458,1004.4044067703128,389.90646170560717,1161.5385012755867,805.4388449528868
