scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Hanche,Hanche,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,104D,img006.png,307.7461935133598,330.7224491241146,828.6138471904277,281.2184985680298,1291.3681676060046,300.58960965519384
labeled-data,104D,img009.png,417.5158230072874,322.1130664187085,852.2896496302944,266.1520788335692,1312.8916243695196,298.4372639788424
labeled-data,104D,img024.png,479.9338476214814,309.19899236059945,871.6607607174581,266.1520788335692,1330.1103897803318,296.2849183024909
labeled-data,104D,img031.png,484.2385389741845,307.04664668424795,875.9654520701611,255.39035045181163,1332.2627354566835,285.5231899207333
labeled-data,104D,img036.png,492.8479216795905,291.9802269497872,873.8131063938096,251.08565909910863,1330.1103897803318,287.6755355970848
labeled-data,104D,img050.png,516.5237241194573,289.8278812734357,863.0513780120519,246.78096774640557,1323.6533527512772,279.06615289167866
labeled-data,104D,img068.png,501.45730438499663,285.5231899207327,863.0513780120519,233.86689368829644,1321.5010070749258,289.8278812734363
labeled-data,104D,img072.png,495.0002673559421,283.3708442443812,847.9849582775913,238.17158504099947,1299.9775503114106,386.6834367092547
labeled-data,104D,img078.png,503.60965006134813,289.8278812734357,886.7271804519187,257.54269612816324,1110.5711307924769,619.1367697552188
labeled-data,104D,img085.png,512.2190327667543,294.1325726261388,901.7936001863793,283.3708442443815,830.7661928667792,660.0313376058974
labeled-data,104D,img098.png,514.3713784431058,285.5231899207327,886.7271804519187,261.84738748086625,1112.7234764688283,619.1367697552188
labeled-data,104D,img109.png,522.9807611485119,276.9138072153266,878.1177977465127,274.7614615389753,1046.0007605019312,632.0508438133279
labeled-data,104D,img121.png,522.9807611485119,274.7614615389751,875.9654520701611,255.39035045181163,884.5748347755672,660.0313376058975
labeled-data,104D,img137.png,540.199526559324,268.30442450992047,897.4889088336763,257.54269612816324,1123.485204850586,595.460967315352
labeled-data,104D,img150.png,525.1331068248634,285.5231899207327,908.2506372154339,287.6755355970845,923.3170569498945,677.2501030167098
labeled-data,104D,img162.png,548.8089092647301,289.82788127343576,893.1842174809733,281.2184985680299,1050.3054518546344,657.8789919295461
labeled-data,104D,img164.png,544.504217912027,287.6755355970842,893.1842174809733,283.3708442443815,1073.981254294501,640.660226518734
labeled-data,104D,img172.png,529.4377981775664,287.6755355970842,882.4224890992157,291.9802269497875,1093.3523653816646,629.8984981369764
labeled-data,104D,img184.png,512.2190327667543,289.8278812734357,891.0318718046218,300.5896096551936,946.9928593897613,692.3165227511704
labeled-data,104D,img193.png,529.4377981775664,287.6755355970842,884.5748347755672,300.5896096551936,990.0397729167917,679.4024486930613
