scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Pied,Pied
coords,,,x,y,x,y,x,y
labeled-data,200D,img001.png,458.84411484222403,433.53297449181264,839.7111863391482,267.6715078721842,1321.9380429925118,307.60112020653924
labeled-data,200D,img002.png,452.70109756001557,421.2469399273957,845.8542036213566,261.52849058997583,1337.2955861980329,304.52961156543495
labeled-data,200D,img006.png,452.70109756001557,421.2469399273957,845.8542036213566,267.6715078721842,1331.1525689158243,304.52961156543495
labeled-data,200D,img010.png,446.5580802778071,421.2469399273957,833.5681690569397,267.6715078721842,1346.5101121213456,295.3150856421223
labeled-data,200D,img012.png,455.7726062011198,424.3184485685,833.5681690569397,267.6715078721842,1349.5816207624498,304.52961156543495
labeled-data,200D,img016.png,449.62958891891134,418.17543128629154,830.4966604158354,264.59999923108,1343.4386034802412,304.52961156543495
labeled-data,200D,img019.png,468.05864076553655,418.1754312862914,830.4966604158354,264.59999923108,1349.5816207624498,304.52961156543495
labeled-data,200D,img022.png,458.84411484222403,421.2469399273957,855.0687295446693,283.0290510777054,1331.1525689158243,298.3865942832265
labeled-data,200D,img023.png,461.91562348332826,424.3184485685,858.1402381857735,279.9575424366011,1328.0810602747201,295.3150856421223
labeled-data,200D,img024.png,464.98713212443243,415.10392264518725,851.9972209035651,279.9575424366011,1349.5816207624498,298.3865942832265
labeled-data,200D,img025.png,464.98713212443243,427.3899572096042,839.7111863391482,273.81452515439264,1337.2955861980329,292.243577001018
labeled-data,200D,img032.png,455.7726062011198,424.3184485685,821.2821344925228,261.52849058997583,1331.1525689158243,310.6726288476434
labeled-data,200D,img033.png,449.6295889189113,418.1754312862914,827.4251517747313,279.9575424366011,1343.4386034802412,335.24469797647725
labeled-data,200D,img035.png,455.7726062011198,424.3184485685,827.4251517747313,279.9575424366011,1306.5804997869905,433.5329744918125
labeled-data,200D,img036.png,455.7726062011198,430.46146585070835,830.4966604158354,279.9575424366011,1294.2944652225738,482.6771127494802
labeled-data,200D,img037.png,455.77260620111974,424.3184485684999,836.6396776980439,289.17206835991385,1269.72239609374,550.2503028537732
labeled-data,200D,img038.png,458.84411484222403,433.53297449181264,867.3547641090862,322.95866341206033,1205.2207146305511,614.751984316962
labeled-data,200D,img039.png,464.98713212443243,433.53297449181264,879.6407986735031,326.0301720531645,1162.2195936550918,651.6100880102127
labeled-data,200D,img040.png,468.0586407655367,430.46146585070835,888.8553245968158,353.67374982310264,1088.5033862685905,700.7542262678803
labeled-data,200D,img042.png,461.91562348332826,430.46146585070835,913.4273937256496,372.102801669728,937.9994628544835,746.8268558844437
labeled-data,200D,img044.png,461.91562348332826,442.7475004151253,888.8553245968158,359.8167671053111,821.2821344925228,734.5408213200268
labeled-data,200D,img047.png,455.7726062011198,424.3184485685,879.6407986735031,338.31620661758143,784.424030799272,716.1117694734015
labeled-data,200D,img048.png,452.70109756001557,427.3899572096042,873.4977813912947,313.7441374887477,799.7815740047932,713.0402608322972
labeled-data,200D,img049.png,458.84411484222403,415.10392264518725,864.2832554679819,322.95866341206033,827.4251517747313,697.6827176267761
labeled-data,200D,img052.png,464.98713212443243,421.2469399273957,867.3547641090862,326.0301720531645,959.500023342213,713.0402608322972
labeled-data,200D,img053.png,452.70109756001557,421.2469399273957,867.3547641090862,338.31620661758143,1017.8586875231932,716.1117694734015
labeled-data,200D,img054.png,458.84411484222403,421.2469399273957,879.6407986735031,344.4592238997899,1063.9313171397566,725.3262953967142
labeled-data,200D,img056.png,474.2016580477452,430.46146585070835,882.7123073146073,353.67374982310264,1143.7905418084665,694.6112089856719
labeled-data,200D,img057.png,477.27316668884936,427.3899572096042,882.7123073146073,353.67374982310264,1168.3626109373004,676.1821571390465
labeled-data,200D,img058.png,486.4876926121621,424.3184485685,885.7838159557116,332.17318933537297,1183.7201541428215,654.6815966513169
labeled-data,200D,img059.png,468.0586407655367,430.46146585070835,879.6407986735031,319.88715477095616,1202.149205989447,623.9665102402746
labeled-data,200D,img060.png,477.27316668884936,427.3899572096042,879.6407986735031,313.7441374887477,1199.0776973483426,627.0380188813789
labeled-data,200D,img061.png,483.4161839710578,427.3899572096042,879.6407986735031,307.60112020653924,1202.149205989447,611.6804756758577
labeled-data,200D,img063.png,461.91562348332826,418.17543128629154,885.7838159557116,313.7441374887477,1189.86317142503,617.8234929580661
labeled-data,200D,img065.png,461.91562348332826,436.6044831329168,879.6407986735031,319.88715477095616,1146.8620504495707,636.2525448046915
labeled-data,200D,img066.png,486.4876926121621,455.0335349795422,876.5692900323988,329.1016806942688,1140.7190331673623,642.3955620869
labeled-data,200D,img067.png,471.1301494066409,439.6759917740211,885.7838159557116,338.31620661758143,1119.2184726796327,663.8961225746295
labeled-data,200D,img068.png,480.34467532995365,445.81900905622956,882.7123073146073,359.8167671053111,1100.7894208330074,682.3251744212549
labeled-data,200D,img069.png,483.4161839710578,439.6759917740211,876.5692900323988,359.8167671053111,1085.4318776274863,691.5397003445677
labeled-data,200D,img071.png,483.4161839710578,433.53297449181264,882.7123073146073,353.67374982310264,1008.6441615998807,706.8972435500888
labeled-data,200D,img073.png,486.4876926121621,430.46146585070835,885.7838159557116,362.8882757464153,981.0005838299427,716.1117694734015
labeled-data,200D,img075.png,471.1301494066409,421.2469399273957,879.6407986735031,369.03129302862374,962.5715319833172,728.3978040378183
labeled-data,200D,img082.png,471.1301494066409,427.3899572096042,879.6407986735031,387.4603448752491,1045.5022652931314,719.1832781145057
labeled-data,200D,img084.png,471.1301494066409,421.2469399273957,879.6407986735031,350.60224118199835,1091.5748949096946,722.2547867556099
labeled-data,200D,img090.png,489.5592012532663,439.6759917740211,879.6407986735031,369.03129302862374,1122.2899813207368,685.3966830623592
labeled-data,200D,img092.png,477.27316668884936,433.53297449181264,882.7123073146073,359.8167671053111,1091.5748949096946,691.5397003445677
labeled-data,200D,img094.png,455.7726062011198,430.46146585070835,879.6407986735031,338.31620661758143,1103.8609294741116,697.6827176267761
labeled-data,200D,img096.png,474.2016580477452,442.7475004151253,882.7123073146073,359.8167671053111,1073.1458430630694,703.8257349089846
labeled-data,200D,img098.png,477.27316668884936,439.6759917740211,885.7838159557116,375.1743103108322,1051.6452825753397,703.8257349089846
labeled-data,200D,img103.png,477.27316668884947,445.81900905622945,879.6407986735031,362.8882757464153,1014.787178882089,725.3262953967142
labeled-data,200D,img106.png,486.4876926121621,448.8905176973336,876.5692900323988,365.95978438751956,1030.14472208761,728.3978040378183
labeled-data,200D,img109.png,471.130149406641,427.38995720960406,867.3547641090862,338.31620661758143,1051.6452825753397,725.3262953967142
labeled-data,200D,img111.png,471.130149406641,439.675991774021,888.8553245968158,359.8167671053111,1079.2888603452777,709.9687521911931
labeled-data,200D,img112.png,477.27316668884947,439.675991774021,885.7838159557116,356.7452584642068,1079.2888603452777,703.8257349089846
labeled-data,200D,img115.png,483.41618397105793,445.81900905622945,885.7838159557116,362.8882757464153,1110.00394675632,709.9687521911931
labeled-data,200D,img119.png,480.34467532995365,442.74750041512516,873.4977813912947,356.7452584642068,1097.7179121919032,703.8257349089846
labeled-data,200D,img125.png,480.34467532995365,442.74750041512516,876.5692900323988,353.67374982310264,1057.788299857548,706.8972435500888
labeled-data,200D,img126.png,480.34467532995365,442.74750041512516,873.4977813912947,350.60224118199835,1073.1458430630694,697.6827176267761
labeled-data,200D,img128.png,480.34467532995365,442.74750041512516,873.4977813912947,344.4592238997899,1051.6452825753397,706.8972435500888
labeled-data,200D,img129.png,480.34467532995365,442.74750041512516,861.2117468268777,362.8882757464153,1054.7167912164439,709.9687521911931
labeled-data,200D,img132.png,480.34467532995365,442.74750041512516,873.4977813912947,356.7452584642068,1054.7167912164439,709.9687521911931
labeled-data,200D,img135.png,480.34467532995365,442.74750041512516,873.4977813912947,369.03129302862374,1073.1458430630694,703.8257349089846
labeled-data,200D,img137.png,477.27316668884947,439.675991774021,870.4262727501904,341.3877152586857,1073.1458430630694,703.8257349089846
labeled-data,200D,img138.png,471.130149406641,433.5329744918125,873.4977813912947,356.7452584642068,1067.0028257808608,703.8257349089846
labeled-data,200D,img140.png,471.130149406641,433.5329744918125,876.5692900323988,353.67374982310264,1067.0028257808608,703.8257349089846
labeled-data,200D,img141.png,471.130149406641,433.5329744918125,855.0687295446693,356.7452584642068,1063.9313171397566,700.7542262678803
labeled-data,200D,img142.png,471.130149406641,433.5329744918125,879.6407986735031,362.8882757464153,1067.0028257808608,697.6827176267761
labeled-data,200D,img143.png,471.130149406641,433.5329744918125,870.4262727501904,353.67374982310264,1076.2173517041736,694.6112089856719
labeled-data,200D,img148.png,471.130149406641,433.5329744918125,879.6407986735031,362.8882757464153,1073.1458430630694,697.6827176267761
labeled-data,200D,img149.png,464.98713212443255,427.38995720960406,879.6407986735031,350.60224118199835,1067.0028257808608,691.5397003445677
labeled-data,200D,img152.png,455.77260620111974,430.46146585070835,873.4977813912947,350.60224118199835,1060.8598084986525,703.8257349089845
labeled-data,200D,img158.png,458.84411484222403,433.5329744918125,876.5692900323987,353.67374982310264,1063.9313171397566,706.8972435500888
