scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Pied,Pied
coords,,,x,y,x,y,x,y
labeled-data,206D,img003.png,434.2720457133902,430.46146585070835,888.855324596816,338.31620661758154,1386.4397244557008,338.31620661758154
labeled-data,206D,img005.png,431.20053707228595,430.46146585070835,864.2832554679821,344.45922389979,1383.3682158145964,353.67374982310275
labeled-data,206D,img007.png,434.2720457133902,430.46146585070835,861.2117468268777,344.45922389979,1383.3682158145964,341.38771525868583
labeled-data,206D,img013.png,434.2720457133902,430.46146585070835,864.2832554679821,332.1731893353731,1377.225198532388,347.5307325408943
labeled-data,206D,img018.png,434.2720457133902,430.46146585070835,864.2832554679821,338.31620661758154,1380.2967071734922,338.31620661758154
labeled-data,206D,img021.png,437.3435543544944,427.3899572096042,864.2832554679821,338.31620661758154,1389.511233096805,347.5307325408943
labeled-data,206D,img024.png,437.3435543544944,427.3899572096042,864.2832554679821,338.31620661758154,1377.225198532388,329.1016806942689
labeled-data,206D,img033.png,437.3435543544944,427.3899572096042,864.2832554679821,338.31620661758154,1380.2967071734922,338.31620661758154
labeled-data,206D,img037.png,437.3435543544944,427.3899572096042,864.2832554679821,338.31620661758154,1380.2967071734922,338.31620661758154
labeled-data,206D,img038.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1386.4397244557008,338.31620661758154
labeled-data,206D,img040.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1386.4397244557008,332.1731893353731
labeled-data,206D,img042.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1380.2967071734922,332.1731893353731
labeled-data,206D,img047.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1377.225198532388,335.24469797647737
labeled-data,206D,img048.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1371.0821812501795,329.1016806942689
labeled-data,206D,img049.png,434.2720457133902,424.3184485685,879.6407986735032,335.24469797647737,1377.225198532388,329.1016806942689
labeled-data,206D,img054.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1377.225198532388,322.95866341206045
labeled-data,206D,img064.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1374.1536898912839,332.1731893353731
labeled-data,206D,img068.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1368.0106726090753,369.03129302862385
labeled-data,206D,img071.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1328.0810602747204,476.53409546727187
labeled-data,206D,img073.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,1254.3648528882188,605.5374583936494
labeled-data,206D,img077.png,434.2720457133902,424.3184485685,864.2832554679821,338.31620661758154,937.9994628544835,762.184399089965
labeled-data,206D,img078.png,434.2720457133902,424.3184485685,888.855324596816,378.2458189519365,855.0687295446694,765.2559077310692
labeled-data,206D,img083.png,434.2720457133902,424.3184485685,882.7123073146074,378.2458189519365,679.9927370017283,700.7542262678804
labeled-data,206D,img085.png,434.2720457133902,424.3184485685,885.7838159557116,369.03129302862385,722.9938579771876,694.611208985672
labeled-data,206D,img088.png,434.2720457133902,424.3184485685,888.855324596816,353.67374982310275,855.0687295446694,728.3978040378186
labeled-data,206D,img091.png,434.2720457133902,424.3184485685,898.0698505201285,362.8882757464154,1011.715670240985,762.184399089965
labeled-data,206D,img098.png,434.2720457133902,424.3184485685,907.2843764434413,335.24469797647737,1177.5771368606133,651.6100880102128
labeled-data,206D,img101.png,434.2720457133902,424.3184485685,907.2843764434413,344.45922389979,1165.2911022961964,663.8961225746298
labeled-data,206D,img104.png,434.2720457133902,424.3184485685,913.4273937256496,359.8167671053112,1073.1458430630694,700.7542262678804
labeled-data,206D,img105.png,434.2720457133902,424.3184485685,913.4273937256496,359.8167671053112,1057.7882998575483,722.2547867556101
labeled-data,206D,img107.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,971.78605790663,740.6838386022354
labeled-data,206D,img110.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,858.1402381857736,743.7553472433398
labeled-data,206D,img114.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,790.5670480814806,743.7553472433398
labeled-data,206D,img121.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,937.9994628544835,749.8983645255481
labeled-data,206D,img125.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1063.9313171397569,746.826855884444
labeled-data,206D,img127.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1106.932438115216,722.2547867556101
labeled-data,206D,img128.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1119.218472679633,716.1117694734016
labeled-data,206D,img130.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1128.4329986029456,700.7542262678804
labeled-data,206D,img136.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1051.64528257534,734.540821320027
labeled-data,206D,img139.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,953.3570060600048,771.3989250132778
labeled-data,206D,img140.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,944.142480136692,756.0413818077565
labeled-data,206D,img141.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,925.7134282900665,762.184399089965
labeled-data,206D,img142.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,901.1413591612329,774.470433654382
labeled-data,206D,img144.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,876.5692900323991,768.3274163721734
labeled-data,206D,img145.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,876.5692900323991,756.0413818077565
labeled-data,206D,img146.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,848.9257122624608,765.2559077310692
labeled-data,206D,img151.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,922.6419196489624,765.2559077310692
labeled-data,206D,img152.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,947.2139887777962,759.1128904488609
labeled-data,206D,img162.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1060.8598084986527,731.4693126789228
labeled-data,206D,img167.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1027.073213446506,746.826855884444
labeled-data,206D,img168.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1014.7871788820892,759.1128904488609
labeled-data,206D,img169.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,987.1436011121511,756.0413818077565
labeled-data,206D,img174.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,922.6419196489624,777.5419422954861
labeled-data,206D,img177.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,904.2128678023371,771.3989250132778
labeled-data,206D,img181.png,437.3435543544944,430.46146585070835,904.2128678023371,365.95978438751956,919.5704110078582,762.184399089965
labeled-data,206D,img187.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,993.2866183943595,768.3274163721734
labeled-data,206D,img189.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1005.5726529587764,768.3274163721734
labeled-data,206D,img193.png,434.2720457133902,433.53297449181264,904.2128678023371,365.95978438751956,1030.1447220876103,762.184399089965
labeled-data,206D,img194.png,434.2720457133902,424.3184485685,904.2128678023371,365.95978438751956,1017.8586875231933,756.0413818077565
labeled-data,206D,img197.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,1014.7871788820892,771.3989250132778
labeled-data,206D,img200.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,987.1436011121511,768.3274163721734
labeled-data,206D,img201.png,437.3435543544944,427.3899572096042,916.498902366754,387.46034487524923,974.8575665477342,774.470433654382
labeled-data,206D,img205.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,953.3570060600048,771.3989250132778
labeled-data,206D,img206.png,437.3435543544944,445.81900905622956,916.498902366754,387.46034487524923,944.142480136692,774.470433654382
labeled-data,206D,img209.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,919.5704110078582,774.470433654382
labeled-data,206D,img212.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,931.8564455722751,780.6134509365903
labeled-data,206D,img213.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,925.7134282900665,780.6134509365903
labeled-data,206D,img216.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,937.9994628544835,762.184399089965
labeled-data,206D,img217.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,956.428514701109,762.184399089965
labeled-data,206D,img220.png,431.20053707228595,430.46146585070835,916.498902366754,387.46034487524923,956.428514701109,762.184399089965
labeled-data,206D,img225.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,941.0709714955879,771.3989250132778
labeled-data,206D,img228.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,941.0709714955879,771.3989250132778
labeled-data,206D,img229.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,941.0709714955879,771.3989250132778
labeled-data,206D,img238.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,937.9994628544835,765.2559077310692
labeled-data,206D,img242.png,434.2720457133902,424.3184485685,916.498902366754,387.46034487524923,944.1424801366923,774.4704336543818
