scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Hanche,Hanche,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,114D,img006.png,242.3011245870539,389.5867316106627,860.3618963077975,293.56034052410655,1347.4775892741463,267.37132477322757
labeled-data,114D,img009.png,247.5389277372297,380.85705969370304,883.0590432918925,300.54407805767426,1361.4450643412817,279.592865456971
labeled-data,114D,img015.png,249.28486212062165,375.6192565435273,879.5671745251087,297.05220929089035,1370.1747362582414,270.8631935400115
labeled-data,114D,img016.png,238.80925582027004,373.87332216013533,900.5183871258118,297.05220929089035,1370.1747362582414,269.1172591566195
labeled-data,114D,img027.png,238.80925582027004,379.1111253103111,904.0102558925958,309.2737499746339,1319.5426391398753,482.12125393043505
labeled-data,114D,img030.png,242.3011245870539,373.87332216013533,912.7399278095554,330.22496257533703,1151.93293833425,677.6659048703312
labeled-data,114D,img037.png,247.5389277372297,379.1111253103111,919.7236653431231,373.87332216013533,771.319242754809,731.7898707554812
labeled-data,114D,img044.png,231.82551828670233,382.602994077095,897.0265183590279,305.78188120785,993.0529094455842,691.6333799374667
labeled-data,114D,img049.png,244.04705897044585,372.1273877767434,909.2480590427715,324.9871594251613,1082.0955629985726,693.3793143208586
labeled-data,114D,img051.png,244.04705897044585,377.36519092691924,914.4858621929473,335.4627657255129,1083.8414973819647,688.1415111706829
labeled-data,114D,img054.png,244.04705897044585,384.34892846048695,891.7887152088522,333.71683134212094,1069.8740223148293,674.1740361035475
labeled-data,114D,img065.png,230.07958390331038,389.5867316106627,893.5346495922441,344.19243764247256,1019.2419251964632,698.6171174710345
labeled-data,114D,img070.png,221.34991198635072,393.0786003774466,891.7887152088522,344.19243764247256,1029.717531496815,702.1089862378183
labeled-data,114D,img075.png,221.34991198635072,396.5704691442304,902.2643215092038,349.4302407926483,1041.9390721805582,714.3305269215618
labeled-data,114D,img076.png,216.11210883617497,393.0786003774466,891.7887152088522,352.9221095594322,1052.41467848091,709.092723771386
labeled-data,114D,img082.png,209.1283713026072,396.5704691442304,891.7887152088522,349.4302407926483,1043.6850065639503,705.6008550046022
labeled-data,114D,img097.png,209.1283713026072,403.5542066777981,893.5346495922441,365.14365024317567,1033.2094002635986,719.5683300717376
labeled-data,114D,img105.png,217.85804321956687,403.5542066777981,893.5346495922441,358.15991270960797,1040.1931377971664,705.6008550046022
labeled-data,114D,img107.png,221.34991198635072,407.046075444582,886.5509120586764,359.9058470929999,1038.4472034137746,705.6008550046022
labeled-data,114D,img116.png,221.34991198635072,403.5542066777981,898.7724527424199,361.6517814763919,1041.9390721805582,721.3142644551295
