scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Cuisse,Cuisse,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,114G,img007.png,1509.424302090662,367.31234204318434,986.4043027372425,289.8278976945296,532.2593650270719,246.78098416749924
labeled-data,114G,img028.png,1496.510228032553,356.5506136614267,947.6620805629152,272.6091322837175,525.8023279980173,238.17160146209318
labeled-data,114G,img032.png,1492.20553667985,354.3982679850752,945.5097348865638,263.9997495783114,527.9546736743687,238.17160146209318
labeled-data,114G,img047.png,1485.7484996507953,358.70295933777834,945.5097348865638,270.456786607366,566.6968958486962,251.0856755202023
labeled-data,114G,img059.png,1492.20553667985,367.31234204318434,934.7480065048062,341.4841939269661,661.4001056081631,651.421971321585
labeled-data,114G,img060.png,1496.510228032553,363.00765069048134,930.4433151521032,367.31234204318434,747.4939326622239,703.0782675540215
labeled-data,114G,img062.png,1490.0531910034983,367.31234204318434,932.5956608284546,408.2069098938632,898.1581300068303,780.5627119026763
labeled-data,114G,img067.png,1490.0531910034983,371.61703339588746,945.5097348865638,373.76937907223896,1063.8887470858974,685.8595021432094
labeled-data,114G,img070.png,1502.9672650616076,367.31234204318434,947.6620805629152,319.960737163451,1007.9277595007577,660.0313540269912
labeled-data,114G,img072.png,1515.8813391197166,360.85530501412984,939.0526978575092,311.35135445804485,919.6815867703456,670.7930824087487
labeled-data,114G,img107.png,1509.424302090662,367.31234204318434,941.2050435338606,345.7888852796692,779.7791178074967,679.4024651141548
labeled-data,114G,img112.png,1505.119610737959,369.46468771953585,954.1191175919698,358.70295933777834,743.1892413095209,675.0977737614518
labeled-data,114G,img135.png,1492.20553667985,367.31234204318434,947.6620805629152,365.15999636683284,833.5877597162846,705.230613230373
labeled-data,114G,img138.png,1496.510228032553,371.61703339588746,962.7285002973758,352.2459223087237,812.0643029527694,688.0118478195609
labeled-data,114G,img151.png,1498.6625737089043,369.46468771953585,943.3573892102122,373.76937907223896,844.3494880980422,711.6876502594276
labeled-data,114G,img157.png,1496.510228032553,375.92172474859046,949.8144262392668,375.92172474859046,861.5682535088545,703.0782675540215
labeled-data,114G,img164.png,1500.814919385256,375.92172474859046,962.7285002973758,380.22641610129347,842.1971424216908,709.535304583076
labeled-data,114G,img184.png,1507.2719564143106,369.46468771953585,962.7285002973758,367.31234204318434,859.4159078325029,707.3829589067245
labeled-data,114G,img196.png,1511.5766477670136,375.92172474859046,967.0331916500788,369.46468771953585,842.1971424216908,718.1446872884821
labeled-data,114G,img201.png,1513.7289934433652,373.76937907223896,969.1855373264304,375.92172474859046,865.8729448615575,694.4688848486154
