scorer,,,Antoine,Antoine,Antoine,Antoine,Antoine,Antoine
bodyparts,,,Hanche,Hanche,Genoux,Genoux,Cheville,Cheville
coords,,,x,y,x,y,x,y
labeled-data,115D,img002.png,658.826000312845,286.89631363655894,1002.9778265776329,242.99217119125683,1357.0434914591015,255.7385351269897
labeled-data,115D,img012.png,660.242262972371,288.31257629608484,1008.6428772157362,268.48489906272255,1221.0822761446175,530.4934910750095
labeled-data,115D,img016.png,672.9886269081039,303.89146555086944,1012.8916651943139,323.7191427842317,1038.3843930657797,638.129453198976
labeled-data,115D,img023.png,681.4862028652591,310.9727788484988,1010.0591398752622,333.6329814009128,889.6768138155628,604.139149370355
labeled-data,115D,img038.png,687.1512535033626,301.0589402318177,1031.3030797681504,308.1402535294471,1225.3310641231951,581.4789468179409
labeled-data,115D,img048.png,680.0699402057332,301.0589402318177,1022.8055038109951,312.3890415080247,1070.9584342348749,623.9668266037172
labeled-data,115D,img062.png,687.1512535033626,295.3938895937142,1015.7241905133656,312.3890415080247,1058.212070299142,612.6367253275102
labeled-data,115D,img066.png,684.3187281843109,295.3938895937142,1027.0542917895727,309.5565161889729,1129.0252032754356,618.3017759656137
labeled-data,115D,img084.png,691.4000414819402,289.7288389556107,1025.6380291300468,312.3890415080247,1049.7144943419867,621.1343012846655
labeled-data,115D,img100.png,698.4813547795696,286.89631363655894,1038.3843930657797,301.0589402318177,1126.192677956384,615.4692506465619
labeled-data,115D,img101.png,704.1464054176731,284.0637883175072,1036.9681304062537,308.1402535294471,1131.8577285944875,614.0529879870361
labeled-data,115D,img119.png,704.1464054176731,278.39873767940367,1038.3843930657797,298.22641491276596,1073.7909595539265,612.6367253275102
labeled-data,115D,img130.png,704.1464054176731,276.9824750198778,1039.8006557253054,298.22641491276596,1107.7812633825476,606.9716746894068
labeled-data,115D,img136.png,705.5626680771991,274.1499497008261,1035.551867746728,295.3938895937142,1120.5276273182803,601.3066240513032
labeled-data,115D,img142.png,711.2277187153024,272.7336870413002,1041.2169183848314,295.3938895937142,1113.446314020651,606.9716746894068
labeled-data,115D,img146.png,709.8114560557766,272.7336870413002,1044.049443703883,301.0589402318177,1100.699950084918,606.9716746894068
labeled-data,115D,img153.png,712.6439813748284,267.0686364031967,1038.3843930657797,293.9776269341883,1099.2836874253924,601.3066240513032
labeled-data,115D,img160.png,712.6439813748284,264.23611108414497,1046.881969022935,288.31257629608484,1109.1975260420734,592.809048094148
labeled-data,115D,img163.png,715.4765066938801,264.23611108414497,1044.049443703883,286.89631363655894,1113.446314020651,599.8903613917773
labeled-data,115D,img168.png,715.4765066938801,258.57106044604143,1049.7144943419867,285.48005097703305,1113.446314020651,599.8903613917773
